TransactionID,OrderDate,CustomerID,ProductID,RegionID,TeamID,Quantity,Revenue,Cost,Profit,TargetRevenue,ProcessingDays,Status,CompletionFlag,SatisfactionScore
T14494,2025-03-31,C122,P004,R13,T01,2,3387.8,2128.34,1259.46,2721.86,15,Delayed,Yes,4.0
T14495,2025-07-04,C040,P003,R04,T07,2,1827.07,1248.71,578.36,1693.93,5,Completed,Yes,4.0
T14496,2025-12-30,C182,P017,R10,T01,5,2822.21,2145.56,676.65,2552.07,1,Completed,Yes,3.0
T14497,2025-10-17,C138,P025,R01,T02,4,5700.35,3909.53,1790.82,7106.9,4,Completed,Yes,4.0
T14498,2025-10-19,C034,P007,R08,T06,5,5134.2,3628.33,1505.87,5309.78,5,Completed,Yes,4.0
T14499,2024-04-09,C019,P001,R19,T03,4,1103.1,848.68,254.42,999.6,2,Completed,Yes,4.0
T14500,2025-07-20,C201,P010,R01,T07,8,8725.81,6223.36,2502.45,7956.71,4,Completed,Yes,3.0
T14501,2024-03-19,C128,P029,R05,T05,3,4365.8,2749.31,1616.49,4149.66,2,Completed,Yes,3.0
T14502,2025-04-12,C123,P023,R14,T05,3,1838.36,1369.52,468.84,1508.46,1,Completed,Yes,4.0
T14503,2025-11-17,C210,P028,R16,T06,4,4798.24,3425.52,1372.72,5933.29,3,Completed,Yes,4.0
T14504,2024-02-10,C198,P027,R17,T04,6,6367.87,4047.41,2320.46,5995.94,2,In Progress,No,
T14505,2024-10-31,C133,P026,R03,T06,5,1678.75,1285.5,393.25,1810.57,28,Delayed,Yes,3.0
T14506,2024-09-04,C097,P010,R02,T01,5,3831.47,2393.83,1437.64,5297.99,15,Delayed,Yes,2.0
T14507,2024-12-30,C174,P023,R14,T04,5,2959.07,2428.76,530.31,2774.46,5,Completed,Yes,5.0
T14508,2024-06-22,C108,P019,R06,T02,3,5137.75,3625.06,1512.69,5977.83,28,Delayed,Yes,1.0
T14509,2025-09-10,C166,P010,R06,T03,3,2485.02,1709.14,775.88,2893.48,2,Completed,Yes,5.0
T14510,2024-04-21,C012,P010,R02,T01,2,2242.58,1617.54,625.04,2266.07,5,Completed,Yes,5.0
T14511,2024-12-10,C109,P015,R15,T05,5,3265.32,,800.35,3464.72,15,Delayed,Yes,2.0
T14512,2024-09-18,C186,P014,R16,T02,8,1576.85,1056.85,520.0,2024.66,12,Delayed,Yes,2.0
T14513,2024-01-31,C159,P005,R16,T03,5,11072.01,8806.42,2265.59,9096.95,8,Completed,Yes,4.0
T14514,2024-06-04,C071,P012,R11,T01,5,8047.93,5460.1,2587.83,7118.08,7,Completed,Yes,4.0
T14515,2025-04-01,C201,P025,R12,T02,10,18093.5,13483.64,4609.86,16555.61,6,In Progress,No,
T14516,2024-04-24,C207,P011,R18,T02,1,1395.77,1083.67,312.1,1271.68,2,Completed,Yes,
T14517,2024-01-22,C048,P002,R14,T07,2,2839.19,2373.96,465.23,2924.0,10,Delayed,Yes,3.0
T14518,2025-08-29,C052,P007,R09,T01,1,1038.15,853.45,184.7,966.51,5,Completed,Yes,3.0
T14519,2024-07-15,C056,P008,R13,T01,5,1303.32,860.13,443.19,1228.03,2,Completed,Yes,5.0
T14520,2024-10-11,C039,P031,R16,T03,5,2157.65,1545.69,611.96,2544.64,1,Cancelled,No,
T14521,2025-06-05,C129,P005,R11,T02,4,6603.08,4945.51,1657.57,7957.85,7,Completed,Yes,5.0
T14522,2024-11-18,C052,P026,R16,T07,10,3508.52,2887.94,620.58,3844.18,8,Completed,Yes,3.0
T14523,2024-06-28,C028,P032,R08,T05,5,5129.14,3803.19,1325.95,4972.46,5,Completed,Yes,4.0
T14524,2024-08-15,C142,P006,R05,T03,6,6451.57,,1119.51,6141.37,15,Delayed,Yes,3.0
T14525,2024-04-19,C029,P014,R16,T04,8,2273.69,1548.77,724.92,2105.65,3,Completed,Yes,5.0
T14526,2025-12-30,C007,P016,R16,T03,1,1829.16,1290.6,538.56,1842.55,4,Completed,Yes,4.0
T14527,2024-03-09,C061,P006,R13,T07,3,3909.67,3274.86,634.81,3383.69,8,Completed,Yes,5.0
T14528,2024-10-17,C165,P017,R04,T03,1,480.01,368.23,111.78,453.06,4,In Progress,No,
T14529,2025-03-24,C084,P005,R05,T04,8,17330.69,11221.63,6109.06,14666.86,3,Completed,Yes,3.0
T14530,2024-01-24,C097,P021,R16,T07,1,1176.81,902.49,274.32,1238.07,4,Completed,Yes,3.0
T14531,2025-11-04,C072,P008,R12,T06,2,521.62,420.74,100.88,544.75,6,Completed,Yes,4.0
T14532,2025-03-11,C107,P025,R15,T06,3,6248.96,4143.99,2104.97,4946.26,12,Delayed,Yes,2.0
T14533,2024-01-05,C048,P007,R02,T02,3,3079.51,2487.28,592.23,2873.08,3,Completed,Yes,4.0
T14534,2024-07-16,C029,P012,R06,T07,6,8314.87,6847.38,1467.49,8959.9,15,Delayed,Yes,4.0
T14535,2024-03-06,C129,P015,R04,T06,1,776.22,522.77,253.45,597.33,6,Delayed,Yes,4.0
T14536,2024-06-29,C087,P029,R13,T04,2,2452.5,1799.94,652.56,2663.46,4,Completed,Yes,3.0
T14537,2025-11-20,C042,P003,R09,T06,1,925.65,695.57,230.08,905.13,6,In Progress,No,
T14538,2025-01-03,C194,P017,R02,T04,1,456.21,292.57,163.64,481.17,4,In Progress,No,
T14539,2025-09-14,C190,P020,R18,T06,1,164.16,121.15,43.01,168.25,1,Completed,Yes,4.0
T14540,2025-10-27,C050,P009,R12,T03,6,2865.26,2314.06,551.2,3621.58,7,Completed,Yes,3.0
T14541,2024-11-29,C085,P009,R10,T05,2,973.94,740.74,233.2,1159.13,6,Delayed,Yes,2.0
T14542,2025-04-15,C199,P003,R17,T02,4,3858.72,3117.32,741.4,3216.01,4,Completed,Yes,4.0
T14543,2024-12-11,C162,P028,R11,T01,8,10329.97,7730.51,2599.46,12513.1,3,Completed,Yes,5.0
T14544,2024-04-06,C090,P024,R09,T01,1,1081.63,755.43,326.2,1112.21,6,Delayed,Yes,
T14545,2024-05-16,C105,P009,R15,T05,3,1908.52,1383.54,524.98,1713.01,3,In Progress,No,
T14546,2024-12-15,C036,P009,R18,T02,4,2596.22,1997.54,598.68,2445.58,2,Completed,Yes,4.0
T14547,2025-12-03,C130,P026,R11,T02,5,1995.98,1448.4,547.58,1713.48,4,Completed,Yes,3.0
T14548,2025-03-11,C125,P016,R09,T03,2,4032.66,2864.8,1167.86,3416.31,2,Completed,Yes,4.0
T14549,2024-11-24,C125,P013,R03,T01,3,2050.7,1717.54,333.16,2574.0,15,Delayed,Yes,2.0
T14550,2025-01-15,C082,P002,R11,T05,6,8399.24,6588.86,1810.38,8483.17,3,Completed,Yes,5.0
T14551,2025-06-02,C087,P021,R05,T02,6,6406.96,4326.93,2080.03,6762.68,3,Completed,Yes,5.0
T14552,2025-09-22,C181,P025,R17,T06,8,11638.17,7407.47,4230.7,14231.48,5,Completed,Yes,4.0
T14553,2024-03-19,C148,P029,R10,T04,3,4590.29,2936.95,1653.34,3638.2,15,Delayed,Yes,
T14554,2025-11-10,C171,P026,R12,T03,3,1124.96,837.28,287.68,1177.04,2,Completed,Yes,5.0
T14555,2024-09-11,C086,P029,,T04,3,2915.91,2340.01,575.9,3581.68,6,Completed,Yes,4.0
T14556,2024-04-11,C014,P029,R12,T06,3,4031.09,2510.18,1520.91,3790.29,3,Completed,Yes,3.0
T14557,2025-05-18,C177,P013,R12,T03,5,3581.97,2427.49,1154.48,3937.42,5,Completed,Yes,5.0
T14558,2024-09-07,C104,P016,R03,T07,6,10114.32,8187.22,1927.1,10838.95,4,Completed,Yes,4.0
T14559,2025-11-27,C183,P012,R18,T03,5,7676.5,5795.45,1881.05,8419.76,6,Completed,Yes,4.0
T14560,2025-01-02,C005,P020,R03,T07,5,1006.15,802.06,204.09,844.26,3,Completed,Yes,4.0
T14561,2025-07-26,C062,P007,R06,T01,5,5265.0,3679.33,1585.67,4784.1,8,Completed,Yes,4.0
T14562,2025-11-21,C024,P027,R08,T04,8,7832.04,5962.01,1870.03,8165.15,6,Completed,Yes,4.0
T14563,2024-01-23,C059,P018,R19,T06,3,3096.25,2413.62,682.63,2762.79,3,Completed,Yes,5.0
T14564,2025-09-21,C003,P030,R11,T03,2,1751.68,1423.8,327.88,1736.6,6,Delayed,Yes,2.0
T14565,2025-09-01,C200,P026,R19,T07,5,1685.04,1122.63,562.41,,8,Completed,Yes,4.0
T14566,2024-10-31,C080,P008,R05,T01,2,419.54,302.3,117.24,495.86,1,Completed,Yes,5.0
T14567,2025-02-08,C057,P009,R07,T03,1,574.35,,165.63,640.13,6,Completed,Yes,3.0
T14568,2024-06-10,C215,P028,R03,T06,2,3257.94,2551.49,706.45,2710.92,4,Completed,Yes,4.0
T14569,2025-12-11,C080,P004,R08,T05,3,4190.49,2819.0,1371.49,4260.54,3,Completed,Yes,4.0
T14570,2024-11-04,C168,P015,R05,T05,5,3040.49,1974.87,1065.62,3074.97,3,Completed,Yes,4.0
T14571,2025-09-03,C163,P029,R17,T03,5,5527.68,3929.58,1598.1,6345.31,6,Completed,Yes,5.0
T14572,2024-12-06,C072,P002,R19,T02,5,8471.84,5767.99,2703.85,8169.9,3,Completed,Yes,
T14573,2024-01-09,C073,P008,R09,T04,4,1225.58,835.43,390.15,956.9,6,Completed,Yes,3.0
T14574,2025-01-15,C109,P006,R10,T03,3,3611.93,2616.16,995.77,3059.64,4,Completed,Yes,5.0
T14575,2024-06-29,C135,P025,R11,T01,5,7377.38,5579.99,1797.39,8972.19,1,Cancelled,No,
T14576,2024-02-28,C148,P030,R11,T01,2,1774.13,1149.47,624.66,2044.12,3,In Progress,No,
T14577,2024-07-13,C033,P006,R08,T04,5,4234.92,3438.28,796.64,,6,In Progress,No,
T14578,2025-02-21,C009,P031,R11,T04,10,5561.28,4291.39,1269.89,4588.28,7,Completed,Yes,4.0
T14579,2025-07-16,C154,P005,R05,T02,2,3429.79,2864.25,565.54,3557.8,15,Delayed,Yes,3.0
T14580,2024-04-28,C191,P016,R04,T05,4,7823.79,5103.01,2720.78,6449.68,5,Completed,Yes,5.0
T14581,2024-06-02,C033,P001,R01,T01,1,277.21,230.8,46.41,265.07,3,Completed,Yes,4.0
T14582,2024-02-13,C162,P002,R08,T03,2,3365.65,2265.95,1099.7,2752.47,5,Completed,Yes,4.0
T14583,2025-01-01,C026,P023,R04,T07,3,1762.49,1276.83,485.66,1440.2,5,Completed,Yes,4.0
T14584,2024-01-17,C039,P007,R19,T04,1,1181.29,870.66,310.63,1037.94,8,Completed,Yes,
T14585,2024-07-24,C020,P011,R08,T02,2,2311.24,1458.57,852.67,2730.04,3,Completed,Yes,4.0
T14586,2025-09-16,C035,P031,R19,T03,3,1196.1,912.47,283.63,1302.86,4,Completed,Yes,4.0
T14587,2024-11-07,C028,P024,R11,T02,3,2862.77,2003.96,858.81,3085.12,2,Completed,Yes,
T14588,2025-08-19,C038,P008,R12,T02,10,2472.48,1562.87,909.61,2644.39,6,In Progress,No,
T14589,2025-10-12,C021,P019,R08,T05,5,8130.57,5612.82,2517.75,9045.39,1,Completed,Yes,5.0
T14590,2024-08-07,C204,P005,R16,T01,8,15465.27,9597.38,5867.89,15158.52,3,Completed,Yes,5.0
T14591,2024-12-27,C040,P013,R09,T06,5,3596.79,2791.98,804.81,4054.48,15,Delayed,Yes,
T14592,2025-02-21,C074,P032,R05,T01,6,6031.52,4600.43,1431.09,5657.31,6,Completed,Yes,3.0
T14593,2025-10-18,C048,P025,R18,T04,2,2955.93,2225.65,730.28,3494.65,2,Completed,Yes,4.0
T14594,2025-04-02,C096,P007,R01,T02,8,8577.33,6243.84,2333.49,8384.08,2,Completed,Yes,
T14595,2024-07-11,C199,P005,R15,T04,5,7431.57,5032.8,2398.77,,15,Delayed,Yes,3.0
T14596,2024-08-30,C194,P030,R16,T01,1,998.14,784.76,213.38,1041.01,4,Completed,Yes,5.0
T14597,2024-11-21,C137,P004,R04,T04,4,5794.27,4673.78,1120.49,5890.22,4,Completed,Yes,3.0
T14598,2025-04-08,C104,P018,,,1,1009.48,637.08,372.4,942.47,10,Delayed,Yes,1.0
T14599,2025-01-26,C159,P028,R02,T04,4,6240.54,4658.93,1581.61,5976.27,6,Completed,Yes,4.0
T14600,2024-05-15,C020,P029,R03,T02,4,5870.74,4837.68,1033.06,5349.01,4,Completed,Yes,4.0
T14601,2025-09-11,C185,P025,R01,T07,6,8881.24,6160.03,2721.21,12048.59,3,Completed,Yes,5.0
T14602,2025-04-14,C070,P015,R17,T01,2,1450.41,966.8,483.61,1294.81,7,Completed,Yes,4.0
T14603,2024-12-23,C022,P010,R01,T07,6,5315.52,3954.73,1360.79,6908.61,8,Delayed,Yes,4.0
T14604,2025-10-25,C040,P020,R07,T03,4,591.47,420.02,171.45,608.75,5,Completed,Yes,4.0
T14605,2025-03-12,C143,P013,R12,T04,5,4630.56,3170.11,1460.45,4296.22,9,In Progress,No,
T14606,2024-07-24,C056,P002,R14,T04,2,2699.02,2041.32,657.7,3064.12,4,Completed,Yes,5.0
T14607,2024-08-17,C032,P025,R04,T03,4,6842.44,4585.5,2256.94,6580.93,6,In Progress,No,
T14608,2025-12-14,C176,P026,R14,T03,2,799.24,522.62,276.62,765.98,8,Completed,Yes,5.0
T14609,2024-01-25,C112,P018,R04,T01,3,3052.1,2354.47,697.63,2962.92,7,In Progress,No,
T14610,2024-06-29,C102,P015,R01,T04,4,2404.76,1685.64,719.12,2398.09,3,Completed,Yes,3.0
T14611,2025-07-28,C101,P015,R10,T02,2,1228.03,827.86,400.17,1095.25,7,Completed,Yes,4.0
T14612,2025-01-20,C033,P002,R13,T03,1,1791.43,1192.3,599.13,1515.89,3,Completed,Yes,4.0
T14613,2025-03-01,C182,P012,R10,T02,1,1740.24,1115.29,624.95,1493.12,3,Completed,Yes,5.0
T14614,2024-04-19,C012,P032,R17,T06,10,10456.17,8274.04,2182.13,8688.37,1,Completed,Yes,
T14615,2024-04-02,C215,P019,R08,T03,8,17237.82,10900.6,6337.22,15570.89,6,Delayed,Yes,3.0
T14616,2025-04-02,C063,P015,R01,T04,6,4249.85,2849.97,1399.88,3909.54,3,Completed,Yes,4.0
T14617,2025-08-04,C213,P003,R19,T03,3,2183.78,1458.59,725.19,2434.28,6,Completed,Yes,
T14618,2024-11-16,C192,P019,R16,T03,5,7951.15,6068.89,1882.26,9140.53,10,Delayed,Yes,4.0
T14619,2025-12-15,C012,P028,R07,T04,3,3855.88,2581.0,1274.88,4051.9,8,Completed,Yes,5.0
T14620,2024-07-10,C117,P017,R15,T01,3,1450.19,1199.81,250.38,1407.1,4,Completed,Yes,5.0
T14621,2025-05-21,C073,P013,R02,T05,3,2955.4,2062.38,893.02,2368.24,5,Completed,Yes,4.0
T14622,2025-04-07,C049,P009,R18,T02,3,2191.76,1606.93,584.83,1943.21,3,In Progress,No,
T14623,2025-05-18,C204,P014,R09,T04,2,563.43,396.12,167.31,543.03,6,Completed,Yes,5.0
T14624,2025-08-18,C185,P006,R10,T02,2,1957.13,1401.65,555.48,2281.88,7,Completed,Yes,5.0
T14625,2024-02-21,C072,P019,R04,T01,6,12270.35,9826.36,2443.99,9887.66,9,In Progress,No,
T14626,2024-09-18,C053,P010,R18,T06,3,2598.8,2110.74,488.06,2993.67,3,Completed,Yes,4.0
T14627,2024-06-29,C017,P016,R01,T06,6,9728.61,6835.02,2893.59,10764.68,2,Completed,Yes,4.0
T14628,2025-09-12,C041,P022,R17,T07,3,4558.37,3164.6,1393.77,5463.29,1,Completed,Yes,5.0
T14629,2025-04-06,C035,P019,R10,T03,3,6231.65,4108.87,2122.78,5131.28,2,Completed,Yes,5.0
T14630,2024-11-01,C213,P008,R14,T04,3,673.37,497.13,176.24,783.99,5,Completed,Yes,4.0
T14631,2025-10-29,C112,P003,R02,T06,2,1830.59,1389.96,440.63,1853.17,2,Cancelled,No,
T14632,2024-10-13,C090,P017,R01,T07,3,1370.79,954.78,416.01,1548.21,5,Completed,Yes,
T14633,2024-06-06,C137,P007,R11,T06,2,2180.4,1749.18,431.22,,3,Completed,Yes,4.0
T14634,2024-08-09,C029,P020,R02,T06,5,698.95,477.28,221.67,766.06,2,Completed,Yes,4.0
T14635,2025-11-01,C075,P008,R16,T01,5,1169.28,949.94,219.34,1334.48,10,Delayed,Yes,4.0
T14636,2025-02-24,C020,P027,R18,T07,5,5223.73,3568.37,1655.36,4732.99,10,Delayed,Yes,3.0
T14637,2024-10-23,C080,P026,R09,T07,6,2207.96,1561.79,646.17,2402.42,4,In Progress,No,
T14638,2024-02-12,C033,P001,R12,T03,2,641.47,535.99,105.48,509.32,7,Completed,Yes,5.0
T14639,2024-04-10,C176,P011,R09,T05,4,6035.62,4452.55,1583.07,6027.21,2,Cancelled,No,
T14640,2025-08-12,C200,P010,R10,T02,6,5327.01,4197.08,1129.93,6128.52,4,Completed,Yes,5.0
T14641,2025-04-04,C135,P015,R09,T07,8,4832.19,3430.45,1401.74,5109.86,7,In Progress,No,
T14642,2025-12-21,C040,P008,R11,T02,1,241.45,170.17,71.28,230.32,7,Completed,Yes,4.0
T14643,2024-12-19,C096,P004,R11,T01,2,2858.32,2022.63,835.69,2773.56,5,Completed,Yes,4.0
T14644,2025-01-24,C051,P020,R19,T04,5,991.32,786.91,204.41,805.97,8,Delayed,Yes,2.0
T14645,2025-04-15,C119,P028,R08,T01,4,6543.24,4253.14,2290.1,5703.87,6,Completed,Yes,
T14646,2024-03-28,C130,P010,R11,T07,4,4551.9,3074.31,1477.59,3680.55,8,Completed,Yes,5.0
T14647,2025-11-06,C059,P031,R15,T04,3,1353.77,,481.84,1509.28,2,Completed,Yes,3.0
T14648,2025-11-07,C158,P029,R08,T01,6,7236.48,5595.32,1641.16,8258.06,0,Cancelled,No,
T14649,2025-07-09,C033,P028,R14,T01,10,13175.06,8969.06,4206.0,14241.85,6,Completed,Yes,5.0
T14650,2025-03-01,C086,P030,,T01,2,2411.54,1606.21,805.33,1780.12,8,Completed,Yes,3.0
T14651,2024-05-05,C119,P008,R05,T01,4,1229.57,998.59,230.98,1022.72,7,Completed,Yes,4.0
T14652,2024-07-24,C135,P031,R09,T05,4,1986.23,1234.58,751.65,1752.41,4,Completed,Yes,5.0
T14653,2025-05-03,C130,P020,R02,T01,2,420.45,279.66,140.79,353.71,10,Delayed,Yes,2.0
T14654,2025-05-17,C177,P015,R12,T06,2,1177.21,803.3,373.91,1201.69,9,In Progress,No,
T14655,2024-07-10,C171,P009,R17,T01,2,1128.27,892.03,236.24,1153.26,2,Completed,Yes,3.0
T14656,2025-07-19,C129,P001,,T01,5,1385.0,918.0,467.0,1201.85,3,Completed,Yes,5.0
T14657,2024-02-08,C103,P002,R05,T01,10,14083.5,11758.39,2325.11,16063.07,5,Completed,Yes,5.0
T14658,2024-09-24,C061,P002,R10,T05,4,5272.83,3621.74,1651.09,5981.89,2,Completed,Yes,5.0
T14659,2025-01-11,C150,P024,R18,T02,5,6101.39,4365.23,1736.16,5250.96,8,Completed,Yes,5.0
T14660,2025-04-03,C080,P019,R06,T01,3,5888.79,3909.54,1979.25,5612.3,5,Completed,Yes,4.0
T14661,2024-12-11,C059,P002,R16,T02,2,2958.77,,654.88,3166.32,2,Cancelled,No,
T14662,2025-12-02,C125,P025,R06,T07,4,5815.29,4066.64,1748.65,7461.06,7,Completed,Yes,3.0
T14663,2025-04-19,C107,P005,R17,T07,3,6896.94,4405.79,2491.15,5450.38,5,Completed,Yes,3.0
T14664,2024-10-08,C005,P002,R05,T02,2,2761.03,2103.16,657.87,,4,Completed,Yes,5.0
T14665,2025-11-12,C023,P025,R05,T03,10,14185.65,9847.8,4337.85,17295.14,2,Completed,Yes,5.0
T14666,2024-11-02,C088,P008,R13,T06,3,695.39,442.95,252.44,751.41,7,Completed,Yes,5.0
T14667,2025-07-29,C052,P029,R19,T04,6,6506.46,4647.13,1859.33,7438.89,2,Completed,Yes,4.0
T14668,2024-05-17,C029,P031,R04,T06,4,2013.58,1287.28,726.3,1740.18,4,Completed,Yes,3.0
T14669,2024-01-11,C027,P012,R08,T05,2,3566.84,2857.76,709.08,3036.99,6,Completed,Yes,4.0
T14670,2025-12-12,C210,P026,R12,T05,4,1343.03,946.12,396.91,1452.57,12,Delayed,Yes,
T14671,2024-12-03,C138,P005,R16,T03,1,1981.89,1561.34,420.55,1795.37,6,Completed,Yes,4.0
T14672,2024-07-04,C220,P016,R02,T06,6,10065.55,6634.66,3430.89,11499.18,4,Completed,Yes,3.0
T14673,2025-02-13,C096,P011,R16,T01,2,3381.33,2360.27,1021.06,2928.22,3,Completed,Yes,5.0
T14674,2024-05-02,C047,P018,R18,T04,3,3211.55,2658.81,552.74,3053.31,6,Completed,Yes,4.0
T14675,2025-09-03,C111,P003,R07,T03,3,2500.91,1722.64,778.27,2574.86,7,Completed,Yes,4.0
T14676,2024-12-24,C219,P004,R08,T02,3,4428.98,3186.53,1242.45,4218.36,6,Completed,Yes,4.0
T14677,2025-02-01,C047,P011,R05,T03,1,1280.06,877.78,402.28,1234.04,2,Completed,Yes,4.0
T14678,2024-11-02,C034,P002,R06,T01,6,7298.48,5224.83,2073.65,9439.24,4,Completed,Yes,
T14679,2024-11-15,C082,P012,R15,T05,3,4801.19,3642.14,1159.05,5011.05,5,Completed,Yes,5.0
T14680,2024-10-03,C136,P018,R16,T07,8,6756.94,5038.52,1718.42,8024.81,10,Delayed,Yes,2.0
T14681,2024-02-05,C116,P003,R03,T02,3,2915.39,2179.79,735.6,2442.19,4,Completed,Yes,5.0
T14682,2024-02-22,C108,P011,R06,T01,4,5766.68,4560.8,1205.88,5966.76,3,Completed,Yes,4.0
T14683,2025-03-02,C136,P007,R18,T02,4,4499.95,3118.83,1381.12,4321.53,4,In Progress,No,
T14684,2024-03-22,C201,P006,R14,T04,8,9185.19,6219.27,2965.92,8628.16,20,Delayed,Yes,1.0
T14685,2025-10-24,C185,P011,R16,T02,6,7685.53,6395.15,1290.38,8629.36,1,Completed,Yes,4.0
T14686,2024-12-10,C201,P029,R14,T02,6,7420.54,5149.34,2271.2,7155.85,6,Completed,Yes,5.0
T14687,2025-08-02,C053,P026,R04,T04,8,2787.55,2145.07,642.48,2801.72,3,Completed,Yes,3.0
T14688,2025-08-30,C061,P006,R03,T03,3,3178.19,2251.75,926.44,3081.02,4,Completed,Yes,5.0
T14689,2025-02-08,C079,P010,R04,T03,1,1163.4,918.11,245.29,920.42,6,In Progress,No,
T14690,2025-01-10,C004,P011,R05,T07,4,5664.83,3685.81,1979.02,4874.79,3,Completed,Yes,
T14691,2024-01-12,C008,P011,R04,T07,4,4756.19,3800.0,956.19,5140.8,12,Delayed,Yes,1.0
T14692,2025-09-07,C085,P031,R02,T02,5,1881.22,1237.71,643.51,2486.46,5,Completed,Yes,4.0
T14693,2025-12-29,C132,P014,R13,T03,8,2179.36,1553.5,625.86,,4,Completed,Yes,4.0
T14694,2024-01-27,C134,P023,R13,T06,4,2572.94,2010.48,562.46,2127.32,8,Completed,Yes,4.0
T14695,2025-03-03,C070,P032,R08,T04,3,3279.86,2513.84,766.02,2809.61,15,Delayed,Yes,1.0
T14696,2025-09-12,C165,P003,R09,T06,10,8126.4,5666.19,2460.21,8875.51,6,Completed,Yes,4.0
T14697,2024-06-15,C105,P020,R16,T03,4,587.75,460.48,127.27,661.4,2,Completed,Yes,5.0
T14698,2025-03-23,C185,P008,R11,T03,2,508.31,410.77,97.54,457.56,7,Completed,Yes,4.0
T14699,2024-05-18,C013,P022,R08,T04,5,8541.54,6048.85,2492.69,10215.94,6,Completed,Yes,4.0
T14700,2024-11-15,C168,P013,R11,T07,2,1489.56,1025.8,463.76,1547.76,3,In Progress,No,
T14701,2024-11-13,C123,P022,R07,T02,5,8324.42,5165.92,3158.5,8589.14,3,In Progress,No,
T14702,2024-12-11,C088,P003,R07,T05,4,3522.6,2912.65,609.95,3535.13,1,Completed,Yes,5.0
T14703,2024-11-08,C035,P015,R17,T03,3,1552.32,964.48,587.84,1848.11,2,Completed,Yes,5.0
T14704,2024-11-10,C059,P031,R06,T03,2,947.69,758.88,188.81,1000.86,6,Completed,Yes,4.0
T14705,2025-08-22,C073,P006,R01,T07,10,8311.75,6291.9,2019.85,11154.37,7,Completed,Yes,3.0
T14706,2024-03-30,C038,P018,R12,T02,3,2756.69,2032.87,723.82,2516.22,20,Delayed,Yes,4.0
T14707,2024-12-27,C051,P013,R10,T01,6,4153.38,3238.03,915.35,4767.79,7,Completed,Yes,5.0
T14708,2024-08-09,C177,P018,R07,T04,6,4955.28,3213.99,1741.29,5234.83,1,Cancelled,No,
T14709,2024-05-17,C008,P017,R18,T05,8,4850.65,3194.98,1655.67,3859.25,6,Completed,Yes,4.0
T14710,2024-11-10,C020,P026,R19,T05,3,1111.8,858.93,252.87,1208.51,5,Completed,Yes,4.0
T14711,2024-10-20,C134,P029,R16,T03,10,12529.61,9601.14,2928.47,12964.23,12,Delayed,Yes,4.0
T14712,2024-10-15,C058,P007,R19,T02,6,5145.68,4062.3,1083.38,6227.02,4,Completed,Yes,5.0
T14713,2025-05-12,C169,P025,R01,T06,3,4934.49,3365.02,1569.47,5329.1,3,Completed,Yes,3.0
T14714,2025-08-24,C023,P020,R02,T06,6,933.61,698.11,235.5,1039.18,10,Delayed,Yes,3.0
T14715,2024-04-08,C176,P015,R11,,8,5557.56,3638.0,1919.56,4922.97,10,Delayed,Yes,4.0
T14716,2024-02-09,C126,P029,R07,T01,5,7633.74,5139.91,2493.83,6358.37,5,Completed,Yes,4.0
T14717,2025-05-15,C005,P004,R03,T07,1,1479.96,1084.19,395.77,1407.17,3,Completed,Yes,3.0
T14718,2024-04-01,C008,P031,R17,T02,1,466.17,290.69,175.48,468.84,3,Completed,Yes,4.0
T14719,2025-01-18,C112,P031,R06,T03,2,939.95,753.1,186.85,1049.44,9,In Progress,No,
T14720,2024-03-04,C152,P026,R02,T01,2,722.39,519.53,202.86,714.21,2,Completed,Yes,4.0
T14721,2024-03-20,C190,P029,R04,T07,6,7645.72,6096.16,1549.56,7530.91,3,Completed,Yes,3.0
T14722,2025-04-16,C101,P026,R06,T05,1,442.83,300.86,141.97,363.39,10,Delayed,Yes,1.0
T14723,2024-03-30,C118,P011,R01,T06,2,3194.02,2196.6,997.42,2613.64,3,Completed,Yes,4.0
T14724,2024-04-17,C197,P008,R04,T06,6,1713.86,1107.26,606.6,1444.45,10,Delayed,Yes,3.0
T14725,2025-09-19,C138,P001,R07,T02,3,746.43,551.81,194.62,700.38,6,Completed,Yes,3.0
T14726,2025-12-01,C104,P029,R07,T03,2,2203.51,1522.44,681.07,2567.03,4,Completed,Yes,5.0
T14727,2025-10-12,C074,P020,R16,T04,1,154.07,121.15,32.92,172.07,1,Completed,Yes,3.0
T14728,2025-02-12,C206,P024,R17,T03,5,6104.17,4224.3,1879.87,5568.17,8,Delayed,Yes,4.0
T14729,2025-08-22,C136,P019,R18,T02,10,14176.41,11238.55,2937.86,16996.03,1,Completed,Yes,5.0
T14730,2024-07-10,C001,P022,R19,T05,3,5056.91,3423.6,1633.31,5284.01,10,Delayed,Yes,1.0
T14731,2025-12-16,C112,P027,R19,T03,1,1018.6,687.56,331.04,1036.07,8,Completed,Yes,4.0
T14732,2024-09-24,C008,P016,R18,T02,2,2685.14,1707.68,977.46,3323.88,8,Delayed,Yes,3.0
T14733,2025-12-25,C077,P028,R04,T02,10,12683.34,10099.43,2583.91,14049.55,3,Completed,Yes,5.0
T14734,2024-06-29,C158,P017,R03,T07,1,535.53,400.26,135.27,459.36,8,Completed,Yes,5.0
T14735,2024-10-02,C040,P031,R09,T01,6,2830.27,2167.46,662.81,3155.24,12,Delayed,Yes,2.0
T14736,2025-08-28,C008,P023,R10,T01,2,831.72,649.64,182.08,,9,In Progress,No,
